-12.000000; -1.255225; 0.393970
-11.996000; -1.269727; 0.392358
-11.992000; -1.285840; 0.366577
-11.988000; -1.301953; 0.342407
-11.984000; -1.319678; 0.340796
-11.980000; -1.334180; 0.303735
-11.976000; -1.347070; 0.297290
-11.972000; -1.359961; 0.289233
-11.968000; -1.372852; 0.265063
-11.964000; -1.385742; 0.237671
-11.960000; -1.398633; 0.237671
-11.956000; -1.409912; 0.200610
-11.952000; -1.414746; 0.187720
-11.948000; -1.425220; 0.161938
-11.944000; -1.430859; 0.149048
-11.940000; -1.440527; 0.134546
-11.936000; -1.443750; 0.110376
-11.932000; -1.450195; 0.084595
-11.928000; -1.450195; 0.082983
-11.924000; -1.456641; 0.057202
-11.920000; -1.456641; 0.031421
-11.916000; -1.456641; 0.007251
-11.912000; -1.456641; -0.005640
-11.908000; -1.456641; -0.020142
-11.904000; -1.453418; -0.044312
-11.900000; -1.450195; -0.063647
-11.896000; -1.448584; -0.071704
-11.892000; -1.440527; -0.108765
-11.888000; -1.437305; -0.123267
-11.884000; -1.430859; -0.123267
-11.880000; -1.424414; -0.149048
-11.876000; -1.414746; -0.174829
-11.872000; -1.405078; -0.200610
-11.868000; -1.397021; -0.218335
-11.864000; -1.385742; -0.226392
-11.860000; -1.372852; -0.252173
-11.856000; -1.359961; -0.263452
-11.852000; -1.347070; -0.277954
-11.848000; -1.332568; -0.308569
-11.844000; -1.319678; -0.327905
-11.840000; -1.295508; -0.329517
-11.836000; -1.282617; -0.355298
-11.832000; -1.263281; -0.373022
-11.828000; -1.243945; -0.381079
-11.824000; -1.224609; -0.406860
-11.820000; -1.205273; -0.419751
-11.816000; -1.179492; -0.432642
-11.812000; -1.166602; -0.456812
-11.808000; -1.127930; -0.458423
-11.804000; -1.115039; -0.482593
-11.800000; -1.089258; -0.484204
-11.796000; -1.063477; -0.508374
-11.792000; -1.037695; -0.522876
-11.788000; -1.018359; -0.535767
-11.784000; -0.986133; -0.548657
-11.780000; -0.960352; -0.561548
-11.776000; -0.921680; -0.574438
-11.772000; -0.899121; -0.585718
-11.768000; -0.870117; -0.587329
-11.764000; -0.844336; -0.611499
-11.760000; -0.818555; -0.624390
-11.756000; -0.766992; -0.630835
-11.752000; -0.754102; -0.637280
